"[[ 7.32784845e-02  2.04096709e-01  1.17329974e+00  6.84284493e-01
  -8.84816213e-01 -7.39967851e-01 -2.14123605e+00 -1.03352765e+00
  -8.98600977e-01 -2.25597088e-01  8.00172613e-01 -1.97204901e+00
  -5.68829679e-01 -1.15704842e+00 -1.06916134e-01  1.42524626e+00
  -6.52947267e-01  5.33459147e-01 -5.17596153e-01  1.14989335e+00
  -6.08004516e-01  2.71035292e-01 -1.49052898e+00  2.14733907e+00
  -3.20496341e-01  7.55099629e-01 -3.69341652e-01 -1.48818358e+00
  -6.48981192e-01  9.13736115e-01]
 [ 6.66230943e-03 -2.13250558e+00  1.54211960e+00  9.70716975e-01
  -2.82477217e-01  1.10808053e+00 -1.44107688e+00 -1.39223682e+00
   9.99601951e-01 -1.41194846e-01  6.58536578e-01  4.08688923e-01
  -1.00447674e+00  4.58323304e-01  2.11925621e+00  2.77603116e+00
   6.22588487e-01  1.23421437e+00  8.39500075e-02  1.76471123e+00
  -1.39293651e+00  1.75876744e-01 -1.19754615e+00  7.54463830e-01
  -1.24054625e+00  5.72386275e-01  6.12955513e-01 -7.74692431e-01
  -9.12817031e-01 -9.21802118e-01]
 [ 7.86250812e-01  1.84417543e+00 -2.34150907e+00 -3.56754277e-01
  -8.24729627e-02 -1.27325963e-02 -1.28753191e+00 -2.39641139e-01
  -7.78321018e-01 -5.40326134e-01 -1.36731250e+00 -7.69224533e-01
  -2.96313518e-01  4.39887342e-01  1.53271660e+00 -1.17188835e+00
   4.71128290e-01  1.00252006e+00 -5.06556903e-01 -1.94637408e+00
   1.26394134e+00 -4.80610023e-01 -7.47677619e-01  1.45925546e+00
  -1.38325680e+00  8.66927254e-01  3.76647230e-01  2.26336769e-01
  -2.61616891e+00  1.17212605e-01]
 [ 3.02608758e-01  1.06835428e+00  1.30591799e-01 -1.11000414e-01
  -1.38665018e+00 -2.12388496e+00 -1.51891858e-01  9.16373679e-02
   1.69908542e+00  2.41298212e-01  3.59508955e-01  6.90533051e-01
   1.03448768e-01 -2.19567354e-01  1.29712091e+00  4.72614072e-01
   3.58809576e-01  1.06462137e+00 -2.83862880e-01 -3.31163007e-01
  -1.24095464e+00  1.25727978e-01  7.21794433e-01  1.53786880e-01
   4.21266058e-01 -1.60103980e+00  1.62731473e+00 -2.02783402e-01
  -1.05289760e+00  4.00765160e-02]
 [-3.49108505e-01  1.59433665e-01  1.01164701e+00  2.03762175e+00
  -1.96967102e-01 -5.55864421e-01 -1.21684372e+00  5.02403185e-01
  -7.37098048e-01 -1.03635643e+00  1.32716714e+00 -3.16544151e-01
   6.45002335e-01 -1.59565301e+00  8.81224277e-01 -9.87060027e-01
  -1.42886188e-01 -1.59351315e+00 -9.51451761e-02  8.07673576e-01
  -2.24799454e-01 -1.36108526e+00  6.53941427e-01  2.75967046e-01
  -1.01356446e+00  1.25798607e+00  1.12337451e+00 -6.69577197e-01
  -9.03566541e-01  4.90458507e-01]
 [ 1.36578864e+00 -3.33012216e-01  4.54850600e-01  3.94911703e-02
   4.94854663e-01  2.58277530e-01 -9.69576001e-01  3.22196291e-02
  -7.08215416e-01 -6.73796934e-01  6.80488974e-01  7.42730216e-01
  -1.38447269e+00 -5.33271067e-01 -7.58501440e-01  1.69076045e+00
   1.25244912e+00 -8.01020180e-01 -5.82160035e-01  9.10648597e-01
  -1.14449540e+00  9.31598493e-01 -5.69907335e-01  6.92988663e-01
   2.91450122e-01 -3.99987243e-01 -1.28582169e+00 -2.87496103e-01
  -1.41285170e-01 -1.63975190e-01]
 [ 1.30455970e-01  1.76656411e+00  2.02615212e+00  1.57801375e+00
   5.56603332e-01  5.50412569e-01  1.91547262e-01  4.95987117e-01
  -3.12727045e-01  1.50479640e+00 -1.21266700e+00  1.09578003e+00
   6.10567608e-01 -5.89978989e-01 -9.45992307e-01  1.13302985e+00
  -1.09475586e+00 -9.88548101e-01  1.18241054e+00  1.16033558e-01
   9.57549307e-01 -4.55008095e-01 -5.63009836e-01 -2.40584113e+00
  -4.62997664e-02 -9.64610745e-01  5.70781102e-01 -3.06501747e-01
  -2.56229341e-01 -1.96266546e-01]
 [-1.18308680e+00  7.78769829e-03  1.55252135e+00  2.20759054e+00
  -1.37111306e+00  2.30036905e-01  1.38195235e+00 -1.76888012e+00
   2.36667777e-01  1.36627799e+00 -9.21972272e-01 -1.60326206e+00
   1.36308723e+00 -8.97976570e-01  1.96253773e-03 -8.78045411e-02
  -1.26731277e-01  8.81060329e-01  8.03889627e-01  8.60772822e-01
  -1.27496000e+00 -3.54540800e-01 -9.71152510e-01 -1.70412876e-01
  -5.20551401e-01  8.02545213e-01 -2.29575959e+00  1.88669787e-01
  -1.91613468e-01 -1.44636752e-01]
 [-4.27129598e-01 -1.02070934e+00 -1.18716520e+00  2.01207833e-01
   1.48598591e+00 -3.58130211e-01  3.63273758e-02 -2.20199218e+00
  -3.75329990e-01 -1.89632453e+00 -1.66612454e+00  1.15469400e+00
  -8.38578754e-01  1.35407463e-01  5.53488864e-02 -1.41530518e+00
   9.81121596e-01 -8.86116637e-02 -1.17456189e+00 -5.51976102e-01
  -1.81776497e-01  7.37777154e-01  2.20206535e-01 -6.91656958e-01
   1.28572129e+00  9.32292437e-02  6.68649797e-01 -1.57390433e+00
  -5.11062135e-01  1.49384955e+00]
 [ 1.27980058e+00  1.00828153e+00  1.76665227e-01 -4.15496235e-01
   1.32899968e+00 -6.02307187e-01  1.30066520e-01  3.00010326e-02
  -3.48921063e-01 -6.60461306e-01  1.02189421e+00 -1.16395802e+00
   8.85620050e-01  4.73966609e-01  4.82212061e-01 -9.61499578e-01
   1.71475380e+00 -4.78951880e-02  3.65694800e-01 -2.25427158e-01
  -2.07406367e-01 -6.88708327e-01  3.84863523e-01  1.45330724e+00
   1.13024991e+00  5.14916989e-01 -2.15275129e-01  6.48292635e-01
  -6.96923180e-01 -1.02425099e+00]
 [ 2.85050051e-01  1.76605095e-01  7.46342081e-02  1.63436422e+00
   9.80707263e-02  8.32005148e-01  2.68212671e-01 -7.44314457e-01
   1.44764500e+00 -2.75684565e-02  3.96504762e-01  6.47106597e-02
   9.95923956e-01  2.25236263e+00 -9.00268979e-01  1.15437869e+00
   5.77993373e-02  6.02764273e-01 -1.01396438e+00  2.18974112e-01
  -5.59602121e-01  7.00879134e-01  6.24307154e-01 -1.00072678e+00
  -4.64733568e-02 -1.62798845e+00  5.70271285e-02  1.23484645e+00
   7.14325999e-01 -4.45893636e-01]
 [-2.22235977e+00  7.11991324e-02  7.71921029e-01  3.29248231e-01
   4.05589753e-02  3.65264835e-01 -2.08632535e-01  1.08721364e+00
   5.97597591e-01 -2.09628165e-02 -9.75342691e-01 -8.48180964e-01
  -1.00685045e+00 -1.45244337e+00 -6.17084685e-01 -6.36893753e-01
  -3.45064204e-01  1.85052704e+00  4.58944597e-01 -1.63623165e+00
   2.69647061e-01  6.84377435e-01  1.12981487e+00  1.70477880e-01
   1.31823139e+00 -2.61066986e-01  1.46943660e+00  3.60907767e-01
  -7.25206835e-01 -2.27830160e-02]
 [-2.75286081e-01 -5.66148047e-01 -3.25519958e+00  2.90797813e-01
  -2.45139491e-01  8.98335965e-01 -1.17488955e+00 -2.09204892e-01
  -1.06610788e+00  6.62115218e-01 -1.81178331e-01 -6.27363833e-01
   2.18220795e-01  2.08517467e-02 -3.17788419e+00 -2.88265142e-01
  -2.60984469e-01  8.38046327e-02  9.80281632e-01 -1.10321778e+00
  -2.99087082e-01 -4.51027147e-01  1.05398732e+00 -1.73702970e-01
  -6.98901157e-01  1.68518044e+00  4.24702729e-01  2.50541717e-01
   2.19023261e-01 -5.95851082e-01]
 [-7.74097931e-01 -2.16335611e-01 -3.90979867e-01 -1.16854974e+00
  -3.93927037e-01 -1.88990169e-01 -4.28986107e-01  1.32894465e+00
   9.76807549e-01 -4.40316236e-01  9.10161106e-01  1.14644078e+00
   1.15451419e+00  1.20014232e+00 -7.85216168e-01  1.51317666e+00
   5.17055020e-02 -1.06529114e+00 -8.39598337e-02 -1.42157000e+00
  -5.80346754e-01  1.65156947e+00  4.23110890e-01  6.69539786e-01
   4.12739020e-01 -5.90726319e-01 -2.81790599e-01 -2.06988009e+00
   1.67741443e+00  5.55895824e-01]
 [ 1.99311445e+00 -5.88018606e-01  1.42828415e+00  1.05232467e+00
   1.23783167e+00 -2.53358678e-01  2.64093150e-01 -1.08735809e+00
   6.63952597e-01  2.60759803e-01  3.33589239e-01  1.55028608e+00
  -1.62075613e+00  1.41087323e+00 -1.39801232e+00  1.91562732e+00
   3.87267090e-01  1.05287452e+00 -1.84673320e-01 -7.25031353e-01
   6.45723043e-01 -5.38053362e-01  5.10188642e-01  2.37474776e-01
   8.75886128e-01  4.43274345e-02  8.98339951e-01 -5.60916086e-01
   6.05513424e-01 -5.16512087e-01]
 [ 8.23584952e-01  4.56359295e-01  9.28235464e-01  1.17150063e+00
  -3.55568422e-01 -9.48650360e-02 -6.80741886e-01  8.17583158e-01
  -1.53537017e+00  7.91298657e-01  8.29089590e-01 -1.42051452e-01
  -6.82541294e-01  9.74561254e-01 -5.27451397e-01  1.44008603e+00
  -2.97419033e-01 -1.79812196e-01 -1.72686367e-01  1.67231651e+00
   1.87020350e+00 -5.84931197e-01  8.11876769e-01 -3.03887414e-01
  -6.76734193e-01  3.56975981e-01  1.67465606e-02  1.38604076e+00
  -4.47883043e-01  3.68734250e-01]
 [ 1.00065382e+00  4.12709384e-01 -7.97399251e-01  4.91341464e-01
   7.76463535e-01 -8.03026559e-01 -8.01315343e-01 -7.27916307e-01
  -1.07330994e-01 -3.40377461e-01  1.17316860e+00 -3.54753227e-02
   8.21209764e-01 -4.79092220e-02 -8.08790578e-01  1.25420269e+00
  -5.50863192e-01 -1.86444837e+00  7.59134511e-01  1.46954060e+00
  -2.43574905e-01  1.82337429e-01 -4.87587773e-01  7.56659725e-01
  -4.26528818e-01  1.07024847e+00  1.70868247e+00 -6.04327127e-01
  -6.56621759e-01  1.12541077e+00]
 [ 1.68932464e-01 -1.29848337e+00 -2.01585566e-01 -1.47741913e-01
  -1.09797318e+00 -6.75668339e-01  1.49535425e+00 -9.00302489e-01
   2.41351266e-01 -3.66091997e-01 -1.43525517e+00  1.84996495e+00
   1.57378177e-01  8.70365145e-01 -7.85849090e-01  2.28821086e-01
  -7.90705028e-01  2.97376679e-01  6.94322262e-01 -4.23240911e-01
   4.82914510e-01 -5.58214331e-01  1.04284854e+00 -2.65524967e-01
   8.04028816e-01  1.07362976e+00 -1.51655775e-02 -1.43032585e+00
  -1.53151254e+00 -1.96509020e-01]
 [ 4.67781740e-01  8.07339251e-01  1.61804218e+00 -8.03661585e-02
  -1.53557060e-01  7.46989563e-01 -1.64574582e+00 -1.45345953e+00
  -1.01895059e+00  2.94653947e-01 -3.37148428e-01  4.87408010e-01
  -1.50626138e+00 -2.23583278e-01 -2.07536150e-01  1.67703649e+00
   5.21343092e-01 -9.51373921e-01 -4.49829392e-02  6.24083830e-01
   2.74918163e-02 -1.89731136e-01 -1.27179977e+00  6.67393563e-01
  -3.95204351e-01 -7.42450940e-01  1.94366568e+00  1.15889259e+00
  -1.61368925e+00 -8.96362235e-01]]"
"[[ 8.24145980e-02  4.27409004e-01  8.06459292e-01  1.65181769e+00
  -2.30762679e+00  1.01218974e+00 -1.83990868e+00 -1.40360736e-01
  -3.30322253e-01  1.06671882e-01  1.48117955e+00  3.30375326e-01
  -2.39528795e+00  2.25671165e-01  8.47798870e-01  1.50650020e-01
  -1.33104152e-01 -1.51028883e+00  6.78579214e-01  5.88050811e-01
   5.72421616e-01 -4.09508416e-01 -5.89905984e-01 -2.86351586e-01
   1.70705119e-02 -3.07465011e-01 -1.52777810e+00 -1.33042548e+00
  -4.63941680e-01  9.13229896e-02]
 [-1.06751722e+00  1.30268431e+00 -1.08074611e+00  9.38632539e-01
   1.84895436e+00  4.87601910e-01 -1.90885658e+00 -8.26829844e-01
   5.69866510e-01  6.68497385e-01  4.54835674e-01 -1.18364094e-01
  -1.07527625e+00  2.40345973e-01  1.66706904e-01  6.42951704e-01
  -6.17984553e-01  1.74295915e+00  2.11891404e-01  7.69534562e-02
  -8.71932242e-01 -5.85350731e-01 -1.49134980e+00  1.39790557e+00
  -9.12631201e-01  2.91331033e-01  4.21101753e-01 -1.47964831e+00
  -3.56778846e-01  4.95129618e-01]
 [ 4.98265194e-02 -3.92423231e-02 -1.25653847e+00 -8.39011465e-01
   2.09320001e+00  1.13035596e+00  2.07600521e-01 -3.23169649e-01
  -1.43872064e-01  2.05470951e+00 -8.36808098e-01  2.20388056e+00
   1.82146765e+00 -6.91913252e-01 -1.32223269e+00  1.31177462e+00
   6.76088855e-01 -5.09056451e-02  8.58047670e-01  5.42085984e-01
  -5.47395096e-01  4.84856121e-01 -2.17921242e+00 -9.98951433e-02
   1.71607988e+00 -5.84864267e-01  7.92192975e-01  1.17029218e+00
  -4.40453837e-03 -2.09727052e-02]
 [ 1.82995318e-01 -4.53145753e-01  5.28053852e-01  1.57385280e+00
  -1.11093953e+00  1.28938565e+00 -2.16103013e+00 -9.83634535e-02
   9.48902636e-01  3.00939406e-01 -5.31920759e-01 -7.36725937e-01
  -1.50555054e-01  8.37102529e-01 -2.35410250e+00  6.41776313e-02
  -9.76738064e-01  2.54764945e+00 -5.37016475e-01  4.10141777e-02
  -1.22227106e+00  8.13779131e-01  5.38455696e-01  6.79161847e-01
  -2.71738664e-01  3.43959359e-01 -9.04449008e-01 -4.32710488e-01
  -8.82457219e-01 -1.42141978e+00]
 [-2.96030336e+00  5.62601497e-02 -2.78750838e-01 -1.29350378e+00
   8.92908528e-01 -1.08064886e+00  1.43495787e+00  1.50972161e+00
   7.50887412e-02  2.86728227e-01 -1.09725415e-01  3.92267130e+00
   1.20829568e+00  4.92447489e-01  5.36899999e-01  8.82102228e-01
   6.77246699e-01  9.81972330e-01 -1.81393025e-01  6.61342428e-01
  -5.48841832e-01 -9.22010479e-01  3.68089904e-01 -8.91386107e-01
  -9.90005728e-01 -3.11394499e-01 -1.49234019e+00  1.03253559e+00
  -7.59518252e-01  1.68191159e+00]
 [ 1.58878550e-01  5.03599663e-01 -1.66527177e+00  2.63566473e-01
   7.97905467e-01  6.66024257e-01  3.35879426e-01  6.38470015e-01
   6.03743421e-01 -7.40899378e-01  1.30845082e+00  2.34369072e-01
   3.12280555e-02  1.87797953e-01  1.19670313e+00 -2.22604257e-01
   3.42180005e-01 -1.22423399e-01  8.50695299e-01 -9.02585661e-01
   8.86784835e-01  4.81862856e-01  4.42927431e-02 -9.45655086e-01
  -1.17872506e-01 -1.45192055e+00  1.07786687e+00  2.10078806e-01
   1.35509760e+00  1.26242670e+00]
 [-1.80531224e+00  5.95582681e-01  2.28416939e+00  1.01476520e+00
  -2.68040976e-01 -1.02474389e+00  5.90654503e-01  1.90520287e+00
  -2.16535372e-02  1.74660049e+00 -1.19489635e+00  1.05153345e-01
  -4.32845469e-01 -5.59934353e-02  4.79486757e-01  1.09985162e+00
  -6.35649696e-01 -1.08851817e+00 -1.02836709e+00  9.72161527e-01
  -6.84397978e-01 -1.65912530e+00  5.65961259e-01 -2.64674754e-02
   2.33010950e-01 -8.50802536e-01  1.25527754e+00  1.88924723e-01
   9.08937137e-01  3.29642335e-01]
 [ 6.80031013e-01 -9.61817318e-03 -1.28981471e+00 -1.19124618e+00
  -7.23100737e-01 -3.32282172e-01 -8.21922787e-02  1.61307723e+00
  -1.78012833e+00  1.74178390e+00  2.11458528e-01  1.22757622e+00
   8.28959569e-01 -4.14967425e-01  2.07884391e+00  1.71166836e+00
  -6.53099362e-01 -9.30318789e-01  2.62252583e-01 -2.26905669e-01
   1.47445307e-01 -6.22808703e-01  7.83090682e-02  2.84526163e-01
  -9.27229233e-01  6.36984267e-01 -4.89899098e-01  1.65251573e-01
   1.48582408e+00 -5.27837149e-01]
 [-1.30510979e+00 -3.87671890e-01  5.91548701e-01  7.62687540e-01
  -6.69101177e-01  1.88627376e+00  6.94455614e-01  4.66366887e-01
  -1.67041560e-01  7.73686711e-01 -5.08967046e-01  9.25842418e-01
   1.52221276e+00 -3.12120234e-01  6.39311097e-03 -1.01803220e+00
  -1.84537597e+00 -5.05005712e-01 -3.37055816e-01 -5.19269668e-01
   1.04653704e+00 -1.86788227e+00 -9.17298073e-01  2.59599596e-01
  -1.70415209e+00  4.82365992e-01  1.54278740e+00  2.12915129e+00
   7.93798627e-01  1.35008905e-01]
 [-1.33118036e+00  1.06094764e-01  1.48348608e+00  1.27864677e+00
  -7.11043681e-01  5.78863137e-01  1.43244559e+00  9.17929362e-01
   1.13664026e+00  1.49705584e+00 -8.78972387e-01  1.20967729e+00
   4.36228555e-01  9.57181757e-01 -5.74494432e-01 -6.46277988e-01
  -2.18997908e+00  9.91916561e-02 -5.69011474e-01  7.50113555e-02
  -1.07761109e+00  5.79039798e-01 -9.96037792e-01  6.50694739e-01
  -2.49065109e+00  2.29502941e-01  4.10464295e-01 -2.65331589e-03
   1.29278125e+00  7.64573411e-01]]"
"[[-0.31255751 -0.45986774 -0.06633293 -0.63878482  1.13295446  1.11062912
   0.92426688 -0.91495874  0.96172213  0.17871458]
 [-0.82564286  2.15908519 -1.8089733   0.36841494  1.18532307 -1.04006431
   0.44872357 -0.78356878 -0.22834065  0.39054501]
 [ 1.71699085  1.43492958  1.28760672 -0.30528335  0.58856289  1.40801432
  -0.10308169  0.28533943 -0.74224164 -0.8579217 ]
 [-0.63090391  1.20626503 -0.7244597   1.15629327 -0.08312119  1.02192185
  -0.51469843 -0.79837203 -0.42476508 -0.22530635]
 [-1.18725591 -1.432566    0.72094699  0.77250741 -0.79895887 -0.89033576
  -0.49379093 -0.95679672  0.1199797   0.29861366]
 [ 0.11654413 -1.85654337  0.60949833  0.04624821 -0.93268201 -0.86414528
   1.71619731 -0.66414855  0.93106544  0.62765583]
 [ 2.64110826  2.47395535 -1.94674297  0.57499056 -1.83297142 -0.47631598
   0.41160199 -0.55183647 -1.39030389  1.14414175]
 [-0.24511914 -2.12099578  1.51811086 -0.01814317 -0.4728956  -0.79720999
  -2.39370396  0.93927612  1.18922079 -0.33075674]
 [-1.13712441 -0.57186141 -1.60229622 -0.75929459 -0.07710043 -0.67522782
   0.98727279 -1.59200848  0.0639254  -0.1766513 ]
 [ 1.04846672  0.51108233  0.67210219 -1.3479825  -2.08840775 -1.76320148
  -0.55530905  1.55873221  1.52082018  0.20853526]]"
"[[-0.27378596  1.41418681  0.73053146  0.96336503 -0.65436107 -0.02104033
  -1.09111048 -2.15624874  0.29704851 -1.03921281]
 [-1.00399252 -0.36369949  0.17533064 -0.03061257  0.79713174 -1.46758715
   0.55866035  0.25233566 -0.8416944   0.51879856]]"
